Term,es,nes,pval,sidak,fdr,geneset_size,leading_edge,term
Translation Initiation Complex Formation R-HSA-72649,0.5570580214376659,1.1627484863315312,0.2449315631221174,1.0,0.9457192760138479,6,EIF4G1,Translation Initiation Complex Formation R-HSA-72649
Metabolism Of Steroids R-HSA-8957322,-0.38477552997895703,-1.1625876017970387,0.24499686345199656,1.0,0.9457192760138479,12,"UBE2I,FASN,KPNB1,VDR,ACOX2,RAN,PKMYT1,CD163L1,SUMO2",Metabolism Of Steroids R-HSA-8957322
Signaling By NOTCH R-HSA-157118,-0.22832411313787582,-1.161982212975057,0.2452426900699336,1.0,0.9457192760138479,33,"CCND1,MAMLD1,RBPJ,PSMC1,HDAC1,PSMD11,PTCRA,PSMD8,PSMA7,HIF1A,FURIN,TFDP1,PSMB7,PSMD3,PSMC5,YWHAZ,TACC3,NUMB,PSMD14,E2F1",Signaling By NOTCH R-HSA-157118
Condensation Of Prophase Chromosomes R-HSA-2299718,-0.5059153066226552,-1.1610719436225478,0.24561264331393184,1.0,0.9457192760138479,6,"NCAPH2,SMC4,CDK1,CCNB1,PLK1",Condensation Of Prophase Chromosomes R-HSA-2299718
Sensory Perception R-HSA-9709957,0.40241305742661276,1.1596326616488835,0.24619839712457914,1.0,0.9457192760138479,19,"SDC2,EZR,MSN,NMT1,KIF20B",Sensory Perception R-HSA-9709957
SUMOylation Of Transcription Cofactors R-HSA-3899300,-0.5444312796208619,-1.1581840073089065,0.24678895330799833,1.0,0.9457192760138479,5,"UBE2I,PHC2,TRIM28,PARK7,SUMO2",SUMOylation Of Transcription Cofactors R-HSA-3899300
DNA Replication Pre-Initiation R-HSA-69002,-0.21367354551084608,-1.1553650466804382,0.2479409691935328,1.0,0.9457192760138479,37,"CDC23,CDT1,GMNN,KPNB1,RPA3,PSMD8,MCM10,UBE2C,MCM7,PSMB7,CDC45,UBE2S,PSMD3,MCM5,PSMA7,DBF4,PSMD11,PSMD14",DNA Replication Pre-Initiation R-HSA-69002
Cilium Assembly R-HSA-5617833,-0.25069175589797854,-1.1505980048330577,0.2498976541931166,1.0,0.9457192760138479,28,"TUBB,TUBB4B,DYNLL1,CDK1,HSPB11,TUBG1,PLK1,TCP1",Cilium Assembly R-HSA-5617833
Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,-0.3498196819914176,-1.1475426561746316,0.2511574141255539,1.0,0.9457192760138479,15,"RNASEH2A,LIF,CCND1,IL10,HSP90AA1,MCL1,BCL2L1,HIF1A,BIRC5",Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807
G Alpha (12/13) Signaling Events R-HSA-416482,0.45757369227008493,1.1429046201703759,0.25307819409485544,1.0,0.9457192760138479,11,"ARHGEF39,GNB2",G Alpha (12/13) Signaling Events R-HSA-416482
mRNA Splicing - Major Pathway R-HSA-72163,0.31733126801901046,1.1404489399511817,0.2540993136070864,1.0,0.9457192760138479,55,"SNRPE,DDX42,SF3A3,PCBP1,SRRT,PQBP1,SNW1,PPIL1,SNRPG,HNRNPD,DHX16,CSTF2,MAGOH",mRNA Splicing - Major Pathway R-HSA-72163
Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,-0.27758615146337934,-1.1386513333296437,0.2548486086599504,1.0,0.9457192760138479,23,"PSMD8,HSP90AA1,CDK1,PSMB7,GTSE1,PSMD3,PSMD14,CCNB1,PLK1",Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276
Centrosome Maturation R-HSA-380287,-0.28907880992195717,-1.138595234695405,0.2548720169122616,1.0,0.9457192760138479,21,"TUBB,TUBB4B,DYNLL1,CDK1,TUBG1,MZT1,PLK1",Centrosome Maturation R-HSA-380287
G2/M DNA Damage Checkpoint R-HSA-69473,-0.2945085825724388,-1.1375269672377497,0.255318057763847,1.0,0.9457192760138479,20,"HUS1,RFC4,UBE2V2,YWHAZ,BARD1,RFC3,RPA3,RNF8,CDK1,YWHAH,CHEK1,CCNB1,EXO1,RFC5,RFC2",G2/M DNA Damage Checkpoint R-HSA-69473
RHO GTPases Activate WASPs And WAVEs R-HSA-5663213,-0.5396978175754849,-1.137023802724772,0.2555283352834108,1.0,0.9457192760138479,5,"WIPF1,ARPC2,ARPC1A,PTK2",RHO GTPases Activate WASPs And WAVEs R-HSA-5663213
Activation Of ATR In Response To Replication Stress R-HSA-176187,-0.31251288711216113,-1.135506507279604,0.2561631569634608,1.0,0.9457192760138479,18,"HUS1,RFC4,MCM4,RFC3,RPA3,MCM10,MCM7,CDC45,CHEK1,MCM5,DBF4,RFC5,RFC2",Activation Of ATR In Response To Replication Stress R-HSA-176187
Organelle Biogenesis And Maintenance R-HSA-1852241,-0.21917279734753375,-1.1338476864766447,0.2568584440903683,1.0,0.9457192760138479,34,"TUBB,TUBB4B,DYNLL1,CDK1,HSPB11,TUBG1,CALM1,PLK1,TCP1",Organelle Biogenesis And Maintenance R-HSA-1852241
HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497,-0.3957776858827143,-1.1296126334764123,0.2586394852644345,1.0,0.9457192760138479,9,"DYNLL1,FKBP4,DNAJB1,HSP90AA1,STIP1",HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497
Assembly Of Pre-Replicative Complex R-HSA-68867,-0.2315120078394019,-1.1282386400817113,0.2592191493585414,1.0,0.9457192760138479,31,"CDC23,CDT1,GMNN,KPNB1,PSMD8,UBE2C,MCM7,PSMB7,UBE2S,PSMD3,PSMD14",Assembly Of Pre-Replicative Complex R-HSA-68867
Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,-0.3953209872552423,-1.127104297912804,0.25969838641130893,1.0,0.9457192760138479,9,"FURIN,RNASEH2A,TFDP1,WWTR1,SMURF2,HDAC1",Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793
Regulation Of RUNX1 Expression And Activity R-HSA-8934593,-0.5361062338336416,-1.121016220608507,0.26228095799240236,1.0,0.9457192760138479,5,"CCND1,CCND3,CDK6",Regulation Of RUNX1 Expression And Activity R-HSA-8934593
Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,-0.2738064258410253,-1.1195259882124378,0.2629158102804323,1.0,0.9457192760138479,23,"CCND1,TFDP1,PSMD8,CDC25B,PSMB7,PSMD3,CKS1B,PSMD14,E2F1",Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656
Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084,-0.28486135305803895,-1.1169135202718445,0.26403130316352064,1.0,0.9457192760138479,21,"CDC23,PSMD8,UBE2C,PSMB7,UBE2S,PSMD3,PSMA7,PSMD11,PSMD14",Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084
Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,-0.2727188223414169,-1.1140869418790218,0.26524189005660626,1.0,0.9457192760138479,23,"TUBB,TUBB4B,DYNLL1,HSP90AA1,CDK1,HAUS1,TUBG1,CEP41,CCNB1,AURKA,RAB8A,PLK1",Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942
Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958,-0.38403713293412345,-1.1097690166232503,0.2670985737531111,1.0,0.9457192760138479,11,"TUBB,TUBB4B,CCT5,TUBA1B,TUBA1C,TCP1",Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958
Sensory Processing Of Sound R-HSA-9659379,0.5452696707612478,1.0985879787306216,0.2719478235406678,1.0,0.9457192760138479,6,"MSN,KIF20B",Sensory Processing Of Sound R-HSA-9659379
Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,0.5805584595262513,1.0981096219070057,0.2721566243125315,1.0,0.9457192760138479,5,ICAM3,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933
Metabolism Of RNA R-HSA-8953854,0.2793605595312626,1.0973544863113103,0.27248646116672703,1.0,0.9457192760138479,127,"SNRPE,ETF1,SMG9,NUP43,MAPK14,SNRPG,MAGOH,PRKCD,TRMT112,PSMB6,YWHAB,DDX42,SF3A3,EIF4G1,PWP2,PPIL1,HNRNPD,SRRT,DHX16,GPRC5A,PCBP1,SNW1,CCNH,CSTF2,PQBP1,DKC1",Metabolism Of RNA R-HSA-8953854
HSF1-dependent Transactivation R-HSA-3371571,-0.381408429225977,-1.0959161349236621,0.2731154773780844,1.0,0.9457192760138479,11,"HSPH1,FKBP4,DNAJB1,HSBP1,HSP90AA1,DNAJB6,MRPL18",HSF1-dependent Transactivation R-HSA-3371571
Attenuation Phase R-HSA-3371568,-0.381408429225977,-1.0959161349236621,0.2731154773780844,1.0,0.9457192760138479,11,"HSPH1,FKBP4,DNAJB1,HSBP1,HSP90AA1,DNAJB6,MRPL18",Attenuation Phase R-HSA-3371568
Signaling By TGF-beta Receptor Complex R-HSA-170834,-0.280044873663959,-1.0926325802962813,0.27455515197636604,1.0,0.9457192760138479,21,"FURIN,RNASEH2A,FKBP1A,WWTR1,TFDP1,TGFBR1,LTBP3,SMURF2,HDAC1,PPP1CA,ITGB3",Signaling By TGF-beta Receptor Complex R-HSA-170834
Telomere C-strand (Lagging Strand) Synthesis R-HSA-174417,-0.4556451822606941,-1.088190336477686,0.27651108991384143,1.0,0.9457192760138479,7,"RFC4,RFC3,RPA3,FEN1,RFC5,RFC2",Telomere C-strand (Lagging Strand) Synthesis R-HSA-174417
Hedgehog On State R-HSA-5632684,-0.292476918309479,-1.0797999215568859,0.28023128613458326,1.0,0.9457192760138479,19,"SUFU,PSMD8,PSMB7,SMURF2,PSMD3,PSMC1,PSMC5,PSMA7,PSMD11,NUMB,PSMD14",Hedgehog On State R-HSA-5632684
Transport Of Mature Transcript To Cytoplasm R-HSA-72202,-0.27156743209000744,-1.079458657079515,0.2803833144390504,1.0,0.9457192760138479,22,"RBM8A,DDX39A,THOC7,SRSF2,ALYREF,POM121,SRSF1,MAGOHB,U2AF1,SLBP,SRSF7,NUP188,NXT1",Transport Of Mature Transcript To Cytoplasm R-HSA-72202
Meiosis R-HSA-1500620,0.43834726050929174,1.0782377391407552,0.28092767411852604,1.0,0.9457192760138479,13,"SMC1A,TERF2,LMNA,RAD21,BRCA1",Meiosis R-HSA-1500620
Reproduction R-HSA-1474165,0.43834726050929174,1.0782377391407552,0.28092767411852604,1.0,0.9457192760138479,13,"SMC1A,TERF2,LMNA,RAD21,BRCA1",Reproduction R-HSA-1474165
Regulation Of RUNX2 Expression And Activity R-HSA-8939902,-0.2918018686060122,-1.0764195296927952,0.2817396719359164,1.0,0.9457192760138479,19,"GSK3B,PSMD8,HIVEP3,PSMB7,PSMD3,PSMC1,PSMC5,PSMA7,PSMD11,PSMD14,CBFB",Regulation Of RUNX2 Expression And Activity R-HSA-8939902
Mitophagy R-HSA-5205647,0.4456737747938806,1.0763564078663124,0.28176789020845616,1.0,0.9457192760138479,9,"TOMM40,VDAC1,MAP1LC3B",Mitophagy R-HSA-5205647
mRNA Splicing R-HSA-72172,0.310452302932957,1.0740265922289056,0.28281076324617294,1.0,0.9457192760138479,56,"SNRPE,DDX42,SF3A3,PCBP1,SRRT,PQBP1,SNW1,PPIL1,SNRPG,HNRNPD,DHX16,CSTF2,MAGOH",mRNA Splicing R-HSA-72172
Interferon Signaling R-HSA-913531,0.4218465440410511,1.0636479833790535,0.2874881967327281,1.0,0.9457192760138479,15,"PRKCD,EIF4G1,EIF4G2",Interferon Signaling R-HSA-913531
VEGFR2 Mediated Cell Proliferation R-HSA-5218921,0.5388089271525446,1.0633638793781912,0.2876169665677504,1.0,0.9457192760138479,6,"PRKCD,HRAS",VEGFR2 Mediated Cell Proliferation R-HSA-5218921
Signaling By FGFR R-HSA-190236,-0.3334837604675488,-1.0632600662078042,0.2876640294824262,1.0,0.9457192760138479,15,"POLR2D,FGFRL1,SHC1,HNRNPM,PPP2CB,SPRY2,SPRED2",Signaling By FGFR R-HSA-190236
MTOR Signaling R-HSA-165159,0.5736832808968583,1.0631739568290577,0.2877030704589496,1.0,0.9457192760138479,5,"EIF4G1,PRKAA1",MTOR Signaling R-HSA-165159
Signaling By ERBB4 R-HSA-1236394,0.5384817682396881,1.0615792929590646,0.28842671830069233,1.0,0.9457192760138479,6,HRAS,Signaling By ERBB4 R-HSA-1236394
Processing Of DNA Double-Strand Break Ends R-HSA-5693607,-0.27346100980469085,-1.0603181115802067,0.28899990227896843,1.0,0.9457192760138479,21,"HUS1,RFC4,UBE2V2,UBE2I,BARD1,RFC3,RPA3,RNF8,CHEK1,EXO1,SUMO2,RNF4,RFC5,RFC2",Processing Of DNA Double-Strand Break Ends R-HSA-5693607
Deadenylation-dependent mRNA Decay R-HSA-429914,0.44284213817285323,1.05721774740396,0.2904122219542229,1.0,0.9457192760138479,9,,Deadenylation-dependent mRNA Decay R-HSA-429914
Host Interactions Of HIV Factors R-HSA-162909,-0.21529976094986963,-1.0559943855276785,0.2909707799465555,1.0,0.9457192760138479,31,"AP1S1,KPNB1,POM121,PSMD8,HMGA1,RANBP1,PSMB7,RAN,PSMD3,PSMD11,AP2S1,PSMD14",Host Interactions Of HIV Factors R-HSA-162909
Base Excision Repair R-HSA-73884,0.43953581718255297,1.052315797545593,0.29265468613989354,1.0,0.9457192760138479,12,"UNG,POLE4",Base Excision Repair R-HSA-73884
Cellular Senescence R-HSA-2559583,-0.2417396503108562,-1.0509037216725357,0.29330281093572474,1.0,0.9457192760138479,26,"CDC23,PHC2,TFDP1,CDK6,HMGA1,UBE2C,HMGA2,E2F1,UBE2S,CDKN2D,MAP2K3",Cellular Senescence R-HSA-2559583
TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114,-0.5201805663832897,-1.0506017418561795,0.29344154073871254,1.0,0.9457192760138479,5,"AURKA,TFDP1,CDK1,CCNB1",TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114
Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,-0.2654358339640584,-1.050089514054123,0.2936769593211115,1.0,0.9457192760138479,22,"TUBB,TUBB4B,DYNLL1,CDK1,TUBG1,MZT1,PLK1",Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320
Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829,-0.5197090935439665,-1.0485326500755465,0.29439326757097506,1.0,0.9457192760138479,5,"PKMYT1,FASN,KPNB1,RAN",Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829
"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",-0.4814029825820888,-1.0465754012964652,0.2952954520546687,1.0,0.9457192760138479,6,"FURIN,AP2S1,ANGPTL4","Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824"
Signaling By BRAF And RAF1 Fusions R-HSA-6802952,0.4721712440789696,1.0425210202815436,0.29717018506717574,1.0,0.9457192760138479,8,"LMNA,YWHAB,HRAS",Signaling By BRAF And RAF1 Fusions R-HSA-6802952
Hedgehog Off State R-HSA-5610787,-0.2677897481052913,-1.0333426991964438,0.30144355165871684,1.0,0.9457192760138479,21,"PRKAR2A,SUFU,GSK3B,PSMD8,PSMB7,PSMD3,PSMA7,PSMD11,NUMB,PSMD14",Hedgehog Off State R-HSA-5610787
Cardiac Conduction R-HSA-5576891,-0.4095942810390993,-1.027231507761147,0.3043114650873613,1.0,0.9457192760138479,8,"WWTR1,ATP1B3,ITPR3,ATP2B1,CALM1",Cardiac Conduction R-HSA-5576891
RHOD GTPase Cycle R-HSA-9013405,-0.37640707148300984,-1.0248313426446818,0.30544277474511494,1.0,0.9457192760138479,9,"ACTN1,VANGL1,TMPO,RACGAP1,EFHD2",RHOD GTPase Cycle R-HSA-9013405
Beta-catenin Independent WNT Signaling R-HSA-3858494,-0.2004789015791278,-1.0202691922978742,0.3076008100826,1.0,0.9457192760138479,32,"PFN1,GNG12,LEF1,GNB1,PSMD8,AP2S1,PSMB7,SMURF2,PSMD3,ITPR3,CALM1",Beta-catenin Independent WNT Signaling R-HSA-3858494
TCF Dependent Signaling In Response To WNT R-HSA-201681,-0.2116572643471046,-1.019608040699164,0.30791439005359966,1.0,0.9457192760138479,30,"YWHAZ,LEF1,GSK3B,PSMD8,CTNNBIP1,PSMB7,SMURF2,PPP2CB,PSMD3,PSMC5,PSMA7,PSMD11,PSMD14,HDAC1,CSNK2B",TCF Dependent Signaling In Response To WNT R-HSA-201681
Cap-dependent Translation Initiation R-HSA-72737,0.49850322306665695,1.0128978136489304,0.3111089728234657,1.0,0.9457192760138479,7,EIF4G1,Cap-dependent Translation Initiation R-HSA-72737
SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,-0.20987510624528818,-1.0127531991838439,0.311178060214093,1.0,0.9457192760138479,30,"UBE2I,TOP1,PHC2,AURKB,VDR,POM121,CDCA8,TOP2A,AURKA,DNMT1,PARK7,HDAC1,BIRC5",SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232
Pre-NOTCH Transcription And Translation R-HSA-1912408,-0.43991522745469663,-1.0121005758503,0.3114899670950453,1.0,0.9457192760138479,7,"RBPJ,CCND1,TFDP1,E2F1",Pre-NOTCH Transcription And Translation R-HSA-1912408
Signaling By Hedgehog R-HSA-5358351,-0.2505761196941739,-1.0101817305680836,0.3124082305188778,1.0,0.9457192760138479,23,"PRKAR2A,SUFU,GSK3B,PSMD8,PSMB7,SMURF2,PSMD3,PSMA7,PSMD11,NUMB,PSMD14",Signaling By Hedgehog R-HSA-5358351
RAF Activation R-HSA-5673000,0.5287295023203855,1.0083520473091145,0.3132854848676445,1.0,0.9457192760138479,6,"PPP2R5D,HRAS",RAF Activation R-HSA-5673000
HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,0.3441048757783115,1.0009978131218347,0.3168278656483847,1.0,0.9457192760138479,28,"RAD51B,POLE4,BRCA1,EME1",HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567
Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658,-0.5085766609682145,-0.9999710570080307,0.3173245147790853,1.0,0.9457192760138479,5,"PLK1,CDK1,CCNB1",Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658
RAS Processing R-HSA-9648002,-0.5077181294683542,-0.9962507385303733,0.319128332256549,1.0,0.9457192760138479,5,"CALM1,BCL2L1,ABHD17C",RAS Processing R-HSA-9648002
SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214,0.4029624673278969,0.9928769574363311,0.32076992034535823,1.0,0.9457192760138479,16,"TDG,RAD21,NUP43,BRCA1",SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214
Interleukin-12 Family Signaling R-HSA-447115,-0.36570856140587327,-0.9914213279601267,0.3214798901220135,1.0,0.9457192760138479,10,"HNRNPA2B1,IL10,AURKAIP1,RALA,GSTO1,SNRPA1,TCP1",Interleukin-12 Family Signaling R-HSA-447115
Interleukin-12 Signaling R-HSA-9020591,-0.3657085614058732,-0.9914213279601267,0.3214798901220135,1.0,0.9457192760138479,10,"HNRNPA2B1,IL10,AURKAIP1,RALA,GSTO1,SNRPA1,TCP1",Interleukin-12 Signaling R-HSA-9020591
Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505,-0.3657085614058732,-0.9914213279601267,0.3214798901220135,1.0,0.9457192760138479,10,"HNRNPA2B1,IL10,AURKAIP1,RALA,GSTO1,SNRPA1,TCP1",Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505
Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,-0.25746604409757395,-0.9864324232336892,0.3239209610156306,1.0,0.9457192760138479,21,"LEF1,GSK3B,PSMD8,PSMB7,PPP2CB,PSMD3,PSMD14,HDAC1",Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253
Toll-like Receptor Cascades R-HSA-168898,0.3927536019021124,0.9848568721966013,0.3246943803000881,1.0,0.9457192760138479,17,"MAPKAPK3,MAPK14,USP14,HSP90B1",Toll-like Receptor Cascades R-HSA-168898
Switching Of Origins To A Post-Replicative State R-HSA-69052,-0.1943601536639543,-0.9786205205482241,0.3277675161642415,1.0,0.9457192760138479,31,"CDC23,CDT1,GMNN,MCM4,PSMD8,UBE2C,MCM7,PSMB7,UBE2S,PSMD3,PSMC5,PSMA7,MCM5,PSMD11,PSMD14",Switching Of Origins To A Post-Replicative State R-HSA-69052
Depolymerisation Of Nuclear Lamina R-HSA-4419969,-0.503348239847691,-0.9773733660266547,0.3283843437138585,1.0,0.9457192760138479,5,"TMPO,CDK1,CCNB1",Depolymerisation Of Nuclear Lamina R-HSA-4419969
Phospholipid Metabolism R-HSA-1483257,-0.35790512903415606,-0.9753923726761548,0.3293656656488906,1.0,0.9457192760138479,11,"MGLL,SYNJ2,INPP5F",Phospholipid Metabolism R-HSA-1483257
Stimuli-sensing Channels R-HSA-2672351,-0.50237320786464,-0.9731751386664242,0.3304662647799894,1.0,0.9457192760138479,5,"CALM1,TRPV2",Stimuli-sensing Channels R-HSA-2672351
HCMV Infection R-HSA-9609646,0.41762481896018055,0.9658330011348102,0.3341277521816042,1.0,0.9457192760138479,14,"VPS37B,NUP43,ITGB1,VPS36",HCMV Infection R-HSA-9609646
Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815,-0.2762390111610582,-0.9582164094305411,0.3379536443518272,1.0,0.9457192760138479,18,"CCND1,GSK3B,PSMD8,PSMB7,PSMD3,PSMC1,PSMC5,PSMA7,PSMD11,PSMD14",Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815
Cyclin E Associated Events During G1/S Transition R-HSA-69202,-0.24370776486762752,-0.9544826312796493,0.33983939700235055,1.0,0.9457192760138479,22,"CCND1,TFDP1,PSMD8,PSMB7,PSMD3,CKS1B,PSMD14,E2F1",Cyclin E Associated Events During G1/S Transition R-HSA-69202
Ion Channel Transport R-HSA-983712,-0.3584368104469398,-0.954385635645354,0.33988847458473637,1.0,0.9457192760138479,10,"ATP1B3,TRPV2,ATP2B1,CALM1,ATP13A2",Ion Channel Transport R-HSA-983712
TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,-0.4609268595009395,-0.9533745648196676,0.3404003239085771,1.0,0.9457192760138479,6,"PMAIP1,PRELID1,BIRC5,FASN",TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008
Platelet Aggregation (Plug Formation) R-HSA-76009,-0.3935876601399923,-0.9476134208517392,0.34332629130299575,1.0,0.9457192760138479,8,"BCAR1,SHC1,ITGB3",Platelet Aggregation (Plug Formation) R-HSA-76009
Integrin Signaling R-HSA-354192,-0.3935876601399923,-0.9476134208517392,0.34332629130299575,1.0,0.9457192760138479,8,"BCAR1,SHC1,ITGB3",Integrin Signaling R-HSA-354192
SUMOylation R-HSA-2990846,-0.1837727630907372,-0.9467897662587417,0.34374591756963757,1.0,0.9457192760138479,31,"UBE2I,TOP1,PHC2,AURKB,VDR,CDCA8,TOP2A,AURKA,DNMT1,BIRC5",SUMOylation R-HSA-2990846
SHC1 Events In ERBB2 Signaling R-HSA-1250196,0.5500622598933468,0.9430620790792327,0.34564915066255986,1.0,0.9457192760138479,5,HRAS,SHC1 Events In ERBB2 Signaling R-HSA-1250196
GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785,-0.2724747687092017,-0.9415088807098069,0.3464441404124239,1.0,0.9457192760138479,18,"SUFU,GSK3B,PSMD8,PSMB7,PSMD3,PSMC1,PSMC5,PSMA7,PSMD11,PSMD14",GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785
Degradation Of GLI2 By Proteasome R-HSA-5610783,-0.2724747687092017,-0.9415088807098069,0.3464441404124239,1.0,0.9457192760138479,18,"SUFU,GSK3B,PSMD8,PSMB7,PSMD3,PSMC1,PSMC5,PSMA7,PSMD11,PSMD14",Degradation Of GLI2 By Proteasome R-HSA-5610783
Degradation Of GLI1 By Proteasome R-HSA-5610780,-0.27088550445838266,-0.9345634402182847,0.35001332758355597,1.0,0.9457192760138479,18,"SUFU,PSMD8,PSMB7,PSMD3,PSMC1,PSMC5,PSMA7,PSMD11,NUMB,PSMD14",Degradation Of GLI1 By Proteasome R-HSA-5610780
Processing Of Capped Intronless Pre-mRNA R-HSA-75067,0.4846325593817213,0.9317554323108307,0.35146293190925126,1.0,0.9457192760138479,7,"SNRPE,CSTF2",Processing Of Capped Intronless Pre-mRNA R-HSA-75067
Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,-0.22428661340538106,-0.9314467284764955,0.35162252872169786,1.0,0.9457192760138479,24,"RFC4,AURKB,BARD1,RFC3,AURKA,RPA3,CHEK1,PLK3,SSRP1,TPX2,RFC5,RFC2",Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756
Regulation Of RUNX3 Expression And Activity R-HSA-8941858,-0.2698710631549123,-0.9301643918409257,0.35228597529768546,1.0,0.9457192760138479,18,"PSMD8,PSMB7,SMURF2,PSMD3,PSMC1,PSMC5,PSMA7,PSMD11,PSMD14,CBFB",Regulation Of RUNX3 Expression And Activity R-HSA-8941858
Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383,-0.4220481795539085,-0.9278778420788779,0.35347093945476926,1.0,0.9457192760138479,7,"CDK1,TMPO,KPNB1",Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383
Degradation Of Extracellular Matrix R-HSA-1474228,0.45329847255874434,0.9238901547596301,0.35554350950460956,1.0,0.9457192760138479,8,CAPN12,Degradation Of Extracellular Matrix R-HSA-1474228
C-type Lectin Receptors (CLRs) R-HSA-5621481,0.3402451119124984,0.9206074270808199,0.3572554231749825,1.0,0.9457192760138479,27,"ICAM3,PRKCD,MALT1,HRAS",C-type Lectin Receptors (CLRs) R-HSA-5621481
SUMOylation Of Chromatin Organization Proteins R-HSA-4551638,-0.3460628171805756,-0.9173438823868855,0.3589624691649771,1.0,0.9457192760138479,11,"UBE2I,PHC2,POM121,HDAC1,NUP188,SUMO2",SUMOylation Of Chromatin Organization Proteins R-HSA-4551638
Transcription Of E2F Targets Under Negative Control By P107 (RBL1) And P130 (RBL2) In Complex With HDAC1 R-HSA-1362300,-0.4193534968324178,-0.9154128283750919,0.3599749463144266,1.0,0.9457192760138479,7,"HDAC1,TFDP1,E2F1,CDK1",Transcription Of E2F Targets Under Negative Control By P107 (RBL1) And P130 (RBL2) In Complex With HDAC1 R-HSA-1362300
UCH Proteinases R-HSA-5689603,-0.2191216864340223,-0.9133552646696076,0.3610557253840403,1.0,0.9457192760138479,24,"BARD1,UCHL3,ADRM1,TGFBR1,PSMD8,PSMB7,PSMD3,PSMC1,INO80E,PSMA7,PSMC5,PSMD11,PSMD14",UCH Proteinases R-HSA-5689603
Signaling By FGFR1 R-HSA-5654736,-0.3548244142093283,-0.9128281679336763,0.36133292128934524,1.0,0.9457192760138479,9,"FGFRL1,SHC1,PPP2CB,SPRY2,SPRED2",Signaling By FGFR1 R-HSA-5654736
Estrogen-dependent Gene Expression R-HSA-9018519,-0.2749132245636711,-0.9108236281284956,0.3623883107921735,1.0,0.9457192760138479,17,"CCND1,TGFA,POLR2D,KPNA2,HSP90AA1,GTF2A2,HDAC1",Estrogen-dependent Gene Expression R-HSA-9018519
Homology Directed Repair R-HSA-5693538,0.33127513580449564,0.908125122639444,0.36381211864967344,1.0,0.9457192760138479,29,"RAD51B,POLE4,BRCA1,EME1",Homology Directed Repair R-HSA-5693538
